c0,c1,s0,s1,r
2,11,86112296,40602694,0.631583211972457
12,4,68581906,71733561,0.700008165305714
18,9,74811803,33379342,0.685982391586473
22,8,30283734,2510336,0.746398085029714
12,10,70486458,73959221,0.660452772671035
22,19,39632004,38575281,0.621366793953298
14,18,64645221,2327130,0.73596714059266
22,9,37685472,96166866,0.932978950054159
7,12,100207247,95321415,0.761614707178796
18,18,49196573,13441302,0.687408351718477
13,20,49196802,31785850,0.738707707265343
18,4,56647983,184507536,0.6448578699193
6,9,129525376,112130743,0.795618266081048
10,22,103794383,49552030,0.638813890705098
15,14,33944336,73446446,0.679700585714208
4,4,5568057,38761315,0.714914274192658
3,10,15010002,121187216,0.748905777212774
20,13,43464365,93292710,0.714250548038713
15,21,65791161,11174653,0.704274264925972
15,12,43497877,98916652,0.741852713639458
6,9,44327494,130130981,0.76983616105927
7,21,102208641,34105807,0.944415637069009
22,9,22280844,112249375,0.793164785662322
2,4,103751544,39002668,0.853793277550446
22,19,49126183,31164293,0.822891768308208
8,12,89369219,121620165,0.738084894015726
2,18,20715345,73606517,0.879164775103839
10,21,92882151,33374107,0.781526272081173
11,9,31356289,115437016,0.895248230000387
14,19,97128629,32267325,0.79852725950748
3,20,158958256,61484615,0.768426457125618
1,3,244628183,136466301,0.898038104500728
9,20,80646187,58616786,0.827264038779233
19,10,54689354,126355686,0.654951621734669
11,4,117275684,188484500,0.698372175275743
16,11,17226596,8722884,0.730377144848238
18,18,23744465,11173975,0.796403300736969
14,22,23133352,40101401,0.772980281211807
18,20,72770700,2904804,0.634392745372983
16,13,49742834,41235592,0.649000189736221
18,22,7146835,32064866,0.668432700014133
5,16,28211654,32637425,0.666379811089531
13,2,111839382,69821702,0.648488276687414
3,22,13194682,30371100,0.603822067822902
1,14,72057968,21050304,0.647116798748673
19,13,3581799,98861661,0.668063816104487
7,9,3189785,90170806,0.733914497786392
3,22,150486232,40579400,0.881076387324944
7,7,142990876,157559419,0.769161690483683
15,20,80646861,36580111,0.646126051868086
4,11,47610835,69916572,0.858007000475585
10,8,111901782,102505081,0.660678165117304
6,14,74471683,99539124,0.624206267251804
13,18,41475356,51728515,0.634761282302723
3,9,47990532,121322808,0.626458054003336
22,13,30904418,47274986,0.72366338026104
16,15,85768924,65612398,0.784326538952924
22,22,39495023,18650282,0.654303497418105
5,20,176999360,3186456,0.693699883527111
22,14,18708800,77092645,0.847664418328341
7,21,63705458,47712789,0.775934489925937
12,19,53131790,53846669,0.601178767225697
8,5,1670099,26853087,0.639075444043326
14,9,94496232,102260579,0.958610938851429
9,2,129270986,96311695,0.647376160403896
16,18,608557,60516852,0.626696791697899
20,19,22403336,9759678,0.604068292016601
13,15,42684482,69452475,0.708104158325415
4,21,48726676,34866741,0.864668097332121
18,1,76112550,152081177,0.673444516234491
8,3,58853501,196596850,0.806701072905106
10,5,130303079,74631877,0.635628324195077
5,18,33642585,4122856,0.643598295633692
4,13,84834533,48477652,0.901549395897344
18,21,63264369,32649533,0.659394575991462
10,12,102363590,49351907,0.767988977623429
4,11,99448432,83924168,0.880423143351963
21,10,20493024,32037245,0.747638712443019
6,13,110941506,19517896,0.608954939399313
7,2,138746063,109161544,0.78557610730706
20,1,33228141,94989626,0.899169378647213
18,18,36959957,57565515,0.65134354033271
11,21,82270671,24940266,0.653803832458788
6,11,162050253,69884183,0.621996221943664
17,11,16631997,118948954,0.704417346891891
21,11,21474899,16515143,0.888001746723898
15,21,61832351,27544710,0.697687969374453
18,15,12561147,90391613,0.729609739359265
11,13,64526715,51578223,0.76513980911448
17,22,8731202,50737248,0.672057453368074
13,1,112124317,42371285,0.765397153271031
2,22,237530357,35559516,0.937875980610923
20,22,20845739,37528926,0.629181133327683
9,3,129218535,15374607,0.641235697398077
2,10,85875283,118728625,0.605959549949058
12,3,82883512,195395746,0.742652162473303
21,18,47377536,72772556,0.637538080590303
19,13,41119540,27079204,0.730923283357118
16,5,15792598,97996458,0.795060189356229
18,1,1256404,118182216,0.674172301830842
9,4,140938851,61972264,0.610754339024869
16,19,93612,53777585,0.714756034888846
15,15,86204438,89337005,0.719390817788337
14,6,38372663,95454207,0.619850485798823
4,10,184286019,23483813,0.607320523688316
20,3,35093450,186554872,0.744969696599853
13,13,51653286,32837105,0.631510227009463
1,4,41946359,180559014,0.703779199793212
2,10,149859644,70334612,0.800375732318284
20,3,62218537,73636381,0.649137787371965
13,7,25252858,75903700,0.86675413098576
12,12,125580070,132933823,0.644395234783608
1,11,231627884,40028005,0.730086828071267
11,17,69442250,32436017,0.662012091269614
11,16,44616397,19045489,0.870278499522772
8,20,125995343,44420133,0.658805935164241
12,14,27305695,39820842,0.675150447969286
21,18,35704971,56587806,0.661433698684433
22,2,38543641,86320230,0.612207382158052
22,8,33268416,74037236,0.757635652630723
9,20,10332314,15366009,0.625725703270991
4,1,80746288,158038749,0.608086094197057
7,7,73379228,110219993,0.690761975159312
11,21,31905142,46409253,0.618535931558211
16,7,28834967,144051805,0.890700828291293
6,20,148452632,17526703,0.772582650179664
18,17,74576737,18807082,0.952898382569925
12,17,24262651,21858814,0.602430001353105
14,19,91013495,45789251,0.788315815576698
3,8,177153396,105158666,0.857338241858148
13,11,107181298,37425045,0.7191642533942
16,4,72578508,152937579,0.856684544519671
3,19,182779463,16777459,0.944907141119309
13,5,29292365,6104572,0.68692822147075
20,12,12457037,2712572,0.787230709690717
16,5,77976367,34769324,0.677073417423747
14,3,43269093,11253925,0.975049679234593
18,11,35276882,78808933,0.824769804258767
22,19,19154312,42379663,0.70725360270499
18,18,59003880,3230609,0.689918303644293
15,15,100042430,100495526,0.655986805070001
20,10,43358010,33458820,0.672691269905713
19,13,48793915,27699892,0.645566934022457
20,9,60341932,128753437,0.894232805343083
11,6,36472464,88476874,0.796857055623085
19,8,4570018,133909273,0.742379745423257
1,20,162085425,32766663,0.613153968309084
10,11,76535270,57304065,0.778305493875449
16,6,53087124,14614810,0.6546925590069
19,14,35264283,25217195,0.870533153688927
2,18,200850008,51727014,0.638771705549044
11,10,8389166,127164109,0.695423156407606
13,5,50244379,61586275,0.825755567613024
18,22,8522142,41904057,0.810661778784941
17,1,80807371,225757665,0.739385442172496
9,6,105165900,153494853,0.713016093627259
16,21,70194492,45677818,0.88951444096046
16,18,16451081,46429306,0.64226537047217
2,13,222108823,111237054,0.848212261908278
19,13,33363061,66717474,0.672990074206514
13,22,58445981,30773024,0.651112782642945
5,15,166142361,77966636,0.832693443631988
1,6,234930563,102683426,0.677943744125329
4,11,62096665,74937502,0.614862408754186
1,10,180217009,46265536,0.912309089615436
20,18,2386871,64288830,0.748006592310078
3,1,53910861,3261719,0.894681171300755
3,15,140964517,31696192,0.629753882889066
1,2,115928254,221499278,0.670781432397216
1,10,3286187,55927878,0.697971293795357
9,1,126123920,166271667,0.912272451901421
6,4,7655554,146192692,0.627412238133451
21,13,19702649,50276792,0.626320641557602
5,3,7436808,93853943,0.755866442766085
1,15,234771474,101729137,0.638332965265868
10,17,97334345,80806115,0.845128153553245
6,15,111545797,30667302,0.658846429319829
21,17,44021267,63073194,0.70542736488143
17,4,75413945,16100829,0.70267959514558
17,11,56805906,4370221,0.836342287273531
8,11,38928161,72651685,0.938771353524904
22,17,24271584,79377840,0.872528187490141
17,3,78779392,147194114,0.777111156039863
12,7,6991677,132615411,0.898088490217138
10,13,24873723,47349260,0.836089607116575
8,2,86975875,225228938,0.699862213847684
14,9,36139176,89324456,0.628575206075379
7,14,131847499,24543581,0.85458478301479
14,12,101290266,32772215,0.606639314850268
10,8,55383949,119918473,0.629402773570587
6,15,159370515,85958180,0.78172358276282
10,4,3111397,3350599,0.611856350911063
4,20,62166251,39940716,0.721304746437479
14,9,68895137,136419960,0.822967241091517
22,9,18594953,36945707,0.772125057614444
12,10,125184162,28910725,0.679774861946982
18,10,31374356,105179378,0.664737671375264
19,4,58883901,64462910,0.925230334199888
14,11,52171481,67377052,0.660144726890839
16,5,24587104,168729465,0.686964693879168
18,2,30118762,171183881,0.864555932942866
10,2,3913739,46394069,0.650682350194632
9,9,10503206,35602634,0.663631147076515
18,3,63451756,44974009,0.724088189472736
8,6,86273433,29766866,0.910392405206264
5,7,10524004,72352606,0.667809003149242
21,21,35002296,19196299,0.692469873379394
14,2,78623874,238771786,0.652899553478882
19,9,58930932,80940359,0.61034553300357
15,22,91204200,27817179,0.711148823459145
19,15,503956,85187591,0.702397483656441
11,16,2358470,64744199,0.755571884143709
4,5,99105230,88942573,0.874916333644416
7,2,42125756,27899539,0.694436166260421
1,13,147058972,60170147,0.724368957840059
6,17,71254238,29786054,0.733338219576463
19,5,2074760,140072479,0.63787840165536
12,13,106958397,111597762,0.68983915942813
19,11,17098276,74864557,0.939680556391406
5,19,179246138,24605679,0.602273925210885
6,2,2435908,197339274,0.758044545506355
17,11,48906292,101720451,0.761119814312262
16,17,88933987,74175985,0.753945639791503
4,11,172012124,57223593,0.667064654357756
18,7,73076493,155144639,0.631493124183623
18,11,58038203,62272571,0.663020875826754
2,12,88713385,704640,0.857430678597772
4,21,8594453,44915314,0.71836516361236
4,17,8919032,47523853,0.616239171303261
8,4,7870132,154378832,0.84277311867362
18,13,29626797,23450355,0.601005363295798
20,19,21387117,19701551,0.891340262904119
11,13,241821,74511138,0.607786503251198
21,1,46121928,63735358,0.622213544396507
7,16,1167702,85687597,0.646049652476965
10,2,3686743,136909063,0.684612304257674
3,15,26673827,93235776,0.657774351462948
4,22,151074462,49471334,0.716579018890158
18,2,6284006,16922067,0.614320957368015
8,21,3637587,36361993,0.766274634946568
8,18,28456206,3994723,0.754216609819544
11,19,107869340,39180037,0.774089542826175
1,20,40600176,463509,0.795698078971874
9,17,130885881,6155385,0.637967150276564
22,6,50979580,15301844,0.630205546539005
20,21,52451377,44137456,0.903080432678514
7,4,31289422,84711771,0.636281549199021
15,13,88871415,54695806,0.756743978287762
8,8,121027030,6157532,0.749261225926691
10,4,14042973,3074202,0.603398612300574
5,14,480510,39504697,0.622385236887828
13,4,100684042,147731381,0.826422732672179
13,10,36919301,52806098,0.684755933083379
5,20,169566594,34554743,0.841009240933921
18,2,13997800,106534438,0.834322394062852
5,4,111622099,182717540,0.919845856917863
6,22,114023631,40062256,0.726685167354848
16,12,32353551,79946541,0.610869031934457
15,3,65629387,79610053,0.745153009282898
7,8,44255898,116434283,0.955227044472526
2,19,17897745,15233881,0.714323040681382
1,10,92011438,75239581,0.831081589040243
8,4,7892739,1936502,0.602764215871378
10,5,14759259,100110114,0.866993968671133
7,13,70850302,109793844,0.797572600508708
10,18,15063909,72346606,0.722850390365115
12,10,39926770,122971628,0.621459998460235
22,6,30258099,167163473,0.776645883550553
14,8,22042211,22810392,0.716722229248029
13,17,114768396,16358735,0.718414733907367
21,18,23281901,55705372,0.630472628475552
20,13,50574440,99650622,0.747258429996882
14,16,40857259,88482824,0.642543622776234
13,9,59268736,130625877,0.608709768715266
1,1,32970540,154339024,0.690259389894902
13,12,96057228,49507510,0.613200292021396
20,7,44035992,55185610,0.84833352856329
9,4,129964128,176117941,0.793997023717923
3,13,8094408,23082300,0.871346442930139
21,3,42645455,196563380,0.600552342889792
13,11,50057978,118522362,0.679572670937297
7,14,57636384,93475335,0.669935986494437
2,20,240119214,24798418,0.888214891090468
4,7,2927467,97807730,0.630285555559904
9,7,133422488,104794923,0.810961397311537
6,5,33013393,179190173,0.659580618411598
4,5,88343030,168723923,0.691511468044095
16,8,3913152,23192214,0.944239391521072
19,16,7453908,83816909,0.681557817713795
10,2,50306357,233737493,0.631667131806102
5,12,9641962,75816336,0.920103853745038
11,12,33654989,52910944,0.940246572283861
13,11,26075173,61483189,0.735297323158661
14,17,55798835,74201340,0.797146542834732
20,20,1794126,30899059,0.844982928606015
12,16,129932013,17598055,0.767068075943141
16,10,27603232,70264701,0.80789072626716
5,3,56452686,128049113,0.844043663298108
12,13,32164663,82091709,0.943083656324467
6,19,151198698,7415913,0.895459979116063
3,8,132021222,69227643,0.620823287627568
13,19,78401249,19411674,0.620920797330434
20,4,42646979,63645126,0.630131616217694
7,2,158207338,21373959,0.782842512430137
15,6,94925312,12684774,0.663824727698979
8,21,49802411,39722000,0.674965715403584
7,11,107720426,122091764,0.625155065703325
15,16,26003338,56226793,0.62812081002002
22,15,40451000,70363854,0.722504220637573
4,17,2962784,15344264,0.848532749988008
12,19,25994844,10800484,0.903143511356293
8,19,125599632,58854180,0.77129341287706
20,19,44547657,46172913,0.683833423360223
6,10,121766481,32413456,0.672227913529411
21,12,35007147,125464551,0.84334155087263
2,19,29439353,15413170,0.608352904365048
7,14,22750106,90732298,0.690505190659859
2,11,196640893,30259926,0.62123629537632
21,13,43490838,41656237,0.95918327752997
14,6,105862712,112953312,0.70837153956548
19,5,51351352,37417225,0.713212103889537
11,13,22003890,99754320,0.944377876693733
2,13,38205000,29961683,0.728113649218545
12,4,8162101,184233042,0.632037730140171
21,14,28680472,105124728,0.805563509598703
22,10,19038368,132060087,0.802804307407435
21,2,27898083,224793150,0.809343526810428
12,21,64766038,25233570,0.871671823406707
2,3,101653153,5428617,0.824394366015762
4,13,89234050,114780399,0.701152840421242
14,11,81028176,63809790,0.919790082460975
22,4,27071964,91154777,0.884901843097445
22,8,29984349,56984757,0.888557333369609
22,20,20478773,57992612,0.643007000502396
1,10,10947213,21774015,0.868462974817256
5,21,81282394,27587206,0.677792212338785
14,16,21992738,74967509,0.6191307184032
18,17,58791984,31341014,0.631984826580086
7,12,155279489,124074716,0.821283840911546
16,3,5939288,127962553,0.724662414596821
9,12,131817834,5787151,0.782594103803604
18,19,7680289,19629842,0.686446655513414
20,3,2597714,9774318,0.783633788906422
7,13,4513244,60825227,0.879027280383366
10,3,44868989,138430576,0.76564647415119
13,9,94724775,115615909,0.933209353517575
16,18,22576538,34850765,0.703222803016355
18,11,76266043,8242187,0.817102410756918
6,4,140233677,158740778,0.654707279497731
9,8,134107908,60845211,0.921028807464319
6,2,31519607,28815709,0.755324748732268
6,14,57702175,21404823,0.60214761485493
19,10,53548465,58689282,0.635954979833388
21,1,34541488,229447149,0.620138604374359
10,17,47719372,64098742,0.77156150999172
16,15,28891751,98965120,0.85249321545341
11,9,31814274,27491366,0.724390677439893
8,4,77894448,113941476,0.631946640131249
21,7,23934795,15740396,0.867955589817988
21,16,34353255,1124621,0.724307541110805
3,18,48416802,27754609,0.7811523499689
8,17,41526980,29903367,0.728124634718709
2,14,74659218,61209611,0.945883598215796
12,15,57637117,96710243,0.757214543938773
19,8,4810000,74377894,0.623735983942047
6,7,35109794,32224329,0.701103995732165
9,12,134650075,111934804,0.667206483663939
3,3,184047964,9035190,0.646264641565999
20,16,18155974,25375459,0.942718028252808
22,15,48933171,45544102,0.858514400186289
4,18,46734000,68121367,0.657461515991208
5,12,10940910,12001610,0.842211884657727
15,2,30325629,6421354,0.600917729481726
15,4,60141460,3439921,0.738610605374535
1,3,16812134,197151853,0.602971530349676
5,7,158381769,152542922,0.619200890678097
4,2,3252329,239042935,0.79419640829976
10,22,103520844,42509200,0.968763538653864
2,10,211930747,767480,0.868437576401177
13,14,35517604,27503110,0.875265794547521
6,12,159023176,47069751,0.77890929317405
12,19,104696086,1563149,0.628932173751459
13,7,112905235,92038589,0.695467858761796
12,16,123658129,66041781,0.940539024659409
8,4,6219882,173945680,0.70113532593773
19,22,4692192,46283704,0.695584576450941
3,14,172381760,93180165,0.966095516769433
21,12,34485702,95718057,0.93068698628286
12,10,13187282,88165237,0.916559902177669
